Feature,Mean_Absolute_SHAP
F551,0.013795140285403846
F20,0.013788299433143613
F195,0.01373998954086678
F1432,0.01373433639067263
F2226,0.013660865764682015
F498,0.013547694535070128
F1161,0.01354377088038693
F808,0.013529369210410038
F2079,0.013454755308193624
F433,0.013379845520300726
F599,0.013360877825278245
F136,0.01324111873547781
F529,0.013214658399150257
F81,0.01321061894479422
F411,0.013186673259687927
F249,0.01315464257340989
F735,0.012928897648797878
F1942,0.012814397697086673
F111,0.01278365605725548
F190,0.012729007124537992
F49,0.01264000241685026
F2216,0.01261919992755329
F135,0.012607372407128942
F1202,0.01247071272911946
F45,0.012464775715288747
F112,0.012334502051852278
F10,0.012214655057518519
F681,0.012084170179642004
F375,0.011915601028156144
F58,0.011856614571684774
F523,0.011763005815855097
F471,0.011759681423958118
F602,0.01175398241833039
F68,0.011752677752374527
F581,0.011698348089876475
F1735,0.011666649216733714
F72,0.011654223502967053
F2163,0.011653839981609349
F2021,0.011480733032906507
F1156,0.011408810393679072
F1216,0.011374276544746344
F1145,0.011345449890980613
F572,0.011310819779083483
F410,0.011239845500347435
F1527,0.011215547180985275
F223,0.011122230243439425
F431,0.011103829589939605
F2100,0.011090655800934563
F464,0.011056182288750655
F8,0.011021735832048282
F543,0.011008283116775642
F557,0.010984457300408703
F41,0.010905953807617226
F1412,0.010901654744387385
F48,0.010901112567380727
F247,0.010821476728253789
F429,0.010775469251251184
F540,0.010718006241669697
F218,0.010673894051413144
F554,0.010640715806081889
F98,0.010569969329273737
F778,0.010515292552065198
F584,0.010422974132273208
F109,0.010417362896438867
F90,0.010341002117498888
F400,0.010281595512113637
F594,0.010271914411592887
F596,0.010162509375674214
F513,0.010151038711742989
F589,0.010039534595261084
F415,0.00996440244641809
F7,0.009945544104904922
F550,0.009934243857742789
F2379,0.009916650422826372
F30,0.009803319549725117
F60,0.009728795514994022
F241,0.009705069658946377
F224,0.009695609809111574
F708,0.00966175779298794
F184,0.0096339939668024
F138,0.009576666093107058
F1506,0.00956889601743405
F1247,0.00953275795613512
F371,0.009475664327501123
F426,0.009433811717727362
F133,0.00940420161118639
F508,0.009361060624481108
F593,0.009330762608228897
F642,0.009237833952273513
F36,0.009124585658921177
F145,0.009103018718688217
F320,0.009042662512759706
F26,0.00903050451810081
F329,0.009019629754988004
F772,0.00901560065891612
F576,0.008997886553646141
F520,0.00896447598814405
F1594,0.00894548558455066
F118,0.008902197516593787
F1062,0.008892665598915498
F345,0.008857145769156095
F608,0.00883346274653963
F227,0.008802583832464758
F582,0.008748312939455778
F487,0.008737274436968262
F507,0.008709593469095021
F1523,0.008690665452520382
F132,0.008687262213047931
F236,0.008669357850357325
F2005,0.008615069051385255
F142,0.008600680865869705
F141,0.008528433071920966
F472,0.008471212983967979
F173,0.008412332022714526
F76,0.008393235770406562
F494,0.00833430177936157
F373,0.008301633161372961
F232,0.008296120455387091
F182,0.008267356544372426
F183,0.008261688568656098
F4,0.008241476780361861
F1690,0.008234911698762813
F1482,0.008230427233629559
F591,0.008193648286910419
F322,0.00818875209595284
F144,0.008180003203717404
F362,0.008155175572044395
F336,0.008054631819162019
F54,0.008043913433920323
F6,0.008040067226677123
F354,0.008028117612002401
F159,0.00792011440322302
F103,0.00789755138365543
F1943,0.007891225416134502
F569,0.007882471424224059
F1112,0.00787360790907064
F2189,0.007869958281874112
