Feature,Mean_Absolute_SHAP
F972,5.325495483414234e-06
F2299,5.318785680396885e-06
F2024,5.311332110747249e-06
F1801,5.25016993599053e-06
F1550,5.2434575898433e-06
F1892,5.2211626840816335e-06
F739,5.195004689950564e-06
F856,5.0963896075949095e-06
F884,5.029188449315822e-06
F2250,4.982111937211981e-06
F2283,4.947628137795132e-06
F1853,4.926021455543571e-06
F1814,4.809779622649025e-06
F2322,4.759845330091917e-06
F2311,4.730570405259933e-06
F2269,4.720172007935787e-06
F1637,4.675205454926262e-06
F1329,4.666698400593699e-06
F1314,4.646738318808193e-06
F1332,4.604360382523865e-06
F703,4.565671709202464e-06
F2287,4.559999919525015e-06
F1135,4.479326982229908e-06
F2285,4.454534080726639e-06
F2174,4.449431558449295e-06
F1754,4.403029471828245e-06
F723,4.3899773203029305e-06
F1551,4.380982124525388e-06
F1300,4.353976127076921e-06
F1656,4.340635396464008e-06
F893,4.337590689929717e-06
F2312,4.304124476157908e-06
F2238,4.2951404695117205e-06
F1265,4.284299922991387e-06
F2273,4.238786650296301e-06
F1022,4.1307830365790014e-06
F695,4.050015777976526e-06
F2305,3.91483493566656e-06
F2303,3.791243707782493e-06
F2274,3.7905146495462846e-06
F2336,3.7747993573901433e-06
F1187,3.7306511484455863e-06
F2339,3.6442965294613848e-06
F843,3.5628707131131155e-06
F2293,3.5385353246687333e-06
F2313,3.528936659481812e-06
F868,3.3586787474667937e-06
F2323,3.3502363615188337e-06
F1290,3.347397729704517e-06
F2001,3.2773737422671627e-06
F2302,3.2414636858572834e-06
F1111,3.1876651491682966e-06
F833,3.161443805090715e-06
F783,3.126444368077594e-06
F2248,3.03459015118204e-06
F2337,2.9932051302484155e-06
F1194,2.9912364987048656e-06
F698,2.99109140306659e-06
F982,2.990606066941304e-06
F1141,2.899400237806129e-06
F966,2.8045524481550054e-06
F1861,2.7746810514810985e-06
F2320,2.748585655875041e-06
F1098,2.742498668229867e-06
F714,2.7200303898317764e-06
F2333,2.7032341601691652e-06
F2309,2.694148155153651e-06
F1082,2.660479324517696e-06
F1149,2.5991464137406854e-06
F992,2.58816383524162e-06
F745,2.549660337287068e-06
F1071,2.5018502883066774e-06
F1359,2.468001291714174e-06
F1910,2.419775321652631e-06
F1176,2.349022958742164e-06
F1976,2.344261474037191e-06
F1078,2.336767686544052e-06
F2351,2.3102119503653214e-06
F1382,2.215854855808107e-06
F1055,2.207524459256807e-06
F981,2.170855576806916e-06
F1088,2.0108275398829043e-06
F780,2.0063836223909485e-06
F852,1.9771139566186575e-06
F2233,1.9625379197302113e-06
F1100,1.9584001023312406e-06
F1028,1.9310734427231625e-06
F1117,1.8855610683244765e-06
F1042,1.8785874052021004e-06
F1181,1.8652477981419016e-06
F1183,1.7981943555078494e-06
F1120,1.7851675648725294e-06
F742,1.74280213660741e-06
F2291,1.7411024184369833e-06
F803,1.671139694237955e-06
F1784,1.6680991294071868e-06
F1711,1.6404929078478692e-06
F2045,1.5731718453305193e-06
F632,1.5523327092341156e-06
F988,1.4583974409844123e-06
F908,1.4112058636212478e-06
F849,1.4070685660045064e-06
F1003,1.4035574108480056e-06
F824,1.4000867869571054e-06
F1094,1.3373125047833108e-06
F1195,1.3254649242766946e-06
F1143,1.3048667909591975e-06
F1054,1.2520622865229664e-06
F1057,1.1998015779954963e-06
F1150,1.1841493615461315e-06
F959,1.1732316667688344e-06
F1014,1.1584519593990263e-06
F850,1.1275969793444751e-06
F1104,1.1122746586391167e-06
F858,1.0599587994931125e-06
F1081,1.0552261890709408e-06
F1909,1.0440748647012177e-06
F1103,1.0412100740897613e-06
F1002,1.0250635616879544e-06
F1289,1.0249613464785847e-06
F1108,1.0229295489953895e-06
F912,1.0197405943218205e-06
F953,1.0090298334356677e-06
F1170,1.008286858868643e-06
F1182,9.862059223365707e-07
F862,9.773483398043777e-07
F1193,9.654921246412324e-07
F1079,9.63334098148299e-07
F873,9.43492705886899e-07
F1065,9.341885815666882e-07
F954,9.111767899196356e-07
F1130,9.05389533517151e-07
F1090,8.948690513527213e-07
F936,8.877519996045331e-07
F891,8.822308453185934e-07
F1099,8.526043733110331e-07
F1021,7.96919479483944e-07
F859,7.87871508756549e-07
F990,7.774536687391354e-07
F2368,7.438582325236542e-07
F1154,7.366645538867452e-07
F958,7.318829269181466e-07
F1157,7.259435589805148e-07
F1031,7.233829574426249e-07
F888,7.136063615713567e-07
F1119,7.08808730575059e-07
F1077,6.946903824229275e-07
F1173,6.857229438542422e-07
F1048,6.850720700372496e-07
F1097,6.769421988010074e-07
F968,6.563479642382688e-07
F950,6.561372664157433e-07
F889,6.429214491916664e-07
F1019,6.391333849067484e-07
F855,6.37126177850965e-07
F1029,6.255912074882144e-07
F978,6.108881538492186e-07
F949,6.083618028288785e-07
F1041,6.04448145710024e-07
F1188,5.866046486814542e-07
F1033,5.826026926576661e-07
F1197,5.717369644529223e-07
F886,5.71641937220436e-07
F1080,5.541796129090457e-07
F956,5.531683995713737e-07
F1005,5.50931837341671e-07
F882,5.470824781526478e-07
F1165,5.40570885383835e-07
F848,5.338541538606786e-07
F975,5.228486913213622e-07
F1122,5.161563309642224e-07
F957,4.771183245911526e-07
F1134,4.697185729525157e-07
F1177,4.5217269256152157e-07
F962,4.455057404052235e-07
F1010,4.407477048492979e-07
F1151,4.1681801908239773e-07
F1076,4.1474387393504347e-07
F869,4.0814680450785323e-07
F1189,4.058197712128366e-07
F865,4.0518378640858466e-07
F1102,3.852216073861615e-07
F1110,3.8381433006462976e-07
F934,3.793227947899519e-07
F1116,3.6231518969519906e-07
F2369,3.5997261331057216e-07
F1070,3.565493161277617e-07
F961,3.542766331762144e-07
F1032,3.514036737113783e-07
F635,3.4800362117109107e-07
F967,3.326347351647149e-07
F860,3.2819747826536033e-07
F846,3.261094554042299e-07
F1118,3.121621952615532e-07
F919,2.884840569463219e-07
F1129,2.659682080889305e-07
F1115,2.657151133432225e-07
F845,2.616421918133622e-07
F940,2.59871427069039e-07
F963,2.5692026344366e-07
F867,2.5600168226920976e-07
F1011,2.471940021437439e-07
F1153,2.437041352646682e-07
F874,2.4210665526762576e-07
F1128,2.4097100973470915e-07
F1126,2.2873345686509352e-07
F1023,2.2355583643145022e-07
F650,2.1991052547870735e-07
F857,2.1831855122383925e-07
F1063,2.1099647961780183e-07
F1136,2.075822844270079e-07
F1087,1.9949840748040524e-07
F1137,1.9350716103019685e-07
F985,1.9312508852397385e-07
F986,1.86877153543897e-07
F1180,1.6315256869389415e-07
F853,1.5315457762673336e-07
F629,1.530359395725413e-07
F1053,1.4499893785088641e-07
F1027,1.4450560815058797e-07
F1127,1.3510485640176072e-07
F914,1.2778090784888735e-07
F1064,1.2618664155301832e-07
F1185,1.1745548202507805e-07
F983,1.0612882488430473e-07
F648,1.0181586735248664e-07
F1018,1.0127663386030705e-07
F654,1.0102171269848516e-07
F1034,8.177708410531638e-08
F926,8.176391389727144e-08
F1095,7.713796433212638e-08
F1146,4.990483817570919e-08
F910,0.0
F911,0.0
F913,0.0
F649,0.0
F631,0.0
F628,0.0
F630,0.0
F918,0.0
F925,0.0
F924,0.0
F923,0.0
F677,0.0
F676,0.0
F909,0.0
F938,0.0
F937,0.0
F927,0.0
F920,0.0
F921,0.0
F906,0.0
F905,0.0
F901,0.0
F932,0.0
F933,0.0
F935,0.0
F651,0.0
F653,0.0
F637,0.0
F636,0.0
F639,0.0
F674,0.0
F673,0.0
F675,0.0
F670,0.0
F895,0.0
F900,0.0
F899,0.0
F897,0.0
F664,0.0
F667,0.0
F668,0.0
F671,0.0
F660,0.0
